,t,delta_t,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27,ap28,ap29,ap30,ap31,ap32,ap33,ap34,ap35,ap36,ap37,ap38,ap39,ap40,ap41,ap42
0,1541161534894,2197,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
1,1541161534936,2239,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
2,1541161534968,2271,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
3,1541161535002,2305,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
4,1541161535033,2336,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
5,1541161535060,2363,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
6,1541161535082,2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
7,1541161535107,2410,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.0,0.45,0.5666666666666667,0.0,0.0,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.0,0.5666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
8,1541161535139,2442,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
9,1541161535172,2475,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
10,1541161535203,2506,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
11,1541161535226,2529,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.23333333333333334,0.0,0.26666666666666666,0.0,0.0,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
12,1541161535256,2559,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.0,0.45,0.5666666666666667,0.0,0.0,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.0,0.5666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
13,1541161535284,2587,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
14,1541161535310,2613,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
15,1541161535338,2641,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
16,1541161535364,2667,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
17,1541161535391,2694,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
18,1541161535408,2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1541161535438,2741,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
20,1541161535466,2769,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
21,1541161535498,2801,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
22,1541161535527,2830,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
23,1541161535557,2860,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
24,1541161535583,2886,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
25,1541161535613,2916,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
26,1541161535641,2944,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.0,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.0,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
27,1541161535669,2972,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
28,1541161535689,2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
29,1541161535716,3019,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
30,1541161535792,3095,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
31,1541161535816,3119,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
32,1541161535843,3146,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
33,1541161535864,3167,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.0,0.45,0.5666666666666667,0.0,0.0,0.5666666666666667,0.7333333333333333,0.45,0.0,0.5666666666666667,0.0,0.0,0.5666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
34,1541161535889,3192,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
35,1541161535920,3223,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
36,1541161535949,3252,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
37,1541161535966,3269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
38,1541161535989,3292,0.5166666666666667,0.25,0.5,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.25,0.23333333333333334,0.5166666666666667,0.26666666666666666,0.5,0.5166666666666667,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.45,0.75,0.45,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7333333333333333,0.45,0.7333333333333333,0.5666666666666667,0.75,0.75,0.5666666666666667,0.7166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
39,1541161536004,3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.18333333333333332,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
