0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
2300,2300.0,2.12727966,0.635073852,8.3612914,-0.25709534,-0.118881226,-0.38298035,55.90996815789472,-48.89984000000001,-261.0158810526316,8.651010660017459,0.4763451566155588,271.37877703791185,104.58747609042388,109.24345119469056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2400,2400.0,1.17762375,1.198310825,9.934394500000002,-0.4509735,-0.16041565,-0.47032166,55.81481940000001,-47.21984860000001,-262.905117,10.075492091961742,0.6710534571346221,272.88236465735235,104.6402323307518,109.24283719317684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2500,2500.0,0.059643555999999986,1.50225522,9.621115,-0.333094275,-0.18030547666666666,-0.3068033833333333,57.575907789473675,-46.97305768421053,-261.64791684210525,9.737925687883537,0.4875876577963539,271.9949010725802,104.69298857107977,109.24222319166313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2600,2600.0,0.6107897028571428,1.875610342857143,10.589817714285717,-0.04072189325,0.031723022875,-0.15221023375,59.22296709090909,-43.90883027272727,-262.8411018181818,10.77199233133734,0.16101650739079185,272.98640996147026,104.74574481140768,109.24160919014945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2700,2700.0,0.7053680375,1.3826561000000002,11.10695625,0.10722351,0.033462524,-0.0697937,61.53755125,-46.46301275,-262.72545,11.214948465650536,0.1322413784292219,273.8073308793384,104.79850105173566,109.24099518863571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2800,2800.0,1.9812317,0.32526245,11.141916,0.268502808,-0.3353363,0.22593078,63.06345210526316,-47.02935421052632,-262.49181157894736,11.321420970282926,0.4858081037506794,274.02716600883195,104.85125729206356,109.240381187122,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,945.000000,
2900,2900.0,1.4463623,-0.191409304,10.313995599999998,-0.063430788,0.30765991200000004,0.40638733,62.28714,-48.89984000000001,-259.42497000000003,10.417047443231684,0.5146263603759773,271.2420013963522,104.90401353239149,109.23976718560829,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,878.000000,
3000,3000.0,1.08053586,-0.93169862,9.1288726,0.489387515,-0.05549621575,0.637012485,63.00787557894736,-48.308281842105245,-259.8391926315789,9.240081970874149,0.8058542631421473,271.70036771004897,104.95676977271944,109.2391531840946,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.0,0.6166666666666667,0.0,0.45,0.0,0.6333333333333333,0.0,0.0,0.6166666666666667,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,810.000000,
3100,3100.0,0.47384644200000003,-1.62553404,7.446231,0.457473752,0.5432891719999999,0.223376464,62.775422,-49.79934650000001,-257.92466,7.636417065918704,0.7445542148260611,270.08658007057045,105.00952601304743,109.23853918258101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.000000,
3200,3200.0,0.529870608,-1.0346405,6.95206908,-0.347006224,0.0453857426,0.231469728,62.87136961904761,-50.96442852380952,-254.69294857142864,7.0487545219463446,0.4215253968925469,267.24307703103614,105.13482208381174,109.23708094807807,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,661.000000,
3300,3300.0,1.3927368,0.1265502922,9.9941406,-0.4109252920000001,0.0496520988,0.15754089,62.632598800000004,-49.7178652,-254.1445945,10.091967749461462,0.44289496083952334,266.4287895719777,105.26011815457605,109.23562271357514,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.6166666666666667,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,578.000000,
3400,3400.0,1.8813094833333333,0.6278889966666666,12.373494166666667,-0.17017517,-0.4497467120000001,-0.274743644,63.93570476190475,-48.293558857142855,-251.81441714285717,12.531518280382723,0.5543033972936879,264.2610732833504,105.38541422534037,109.2341644790722,0.0,0.21666666666666667,0.0,0.55,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.000000,
3500,3500.0,3.2132874,-0.24121094,14.035065,0.14929962166666666,-0.3528772966666667,-0.7192408266666667,64.60293886363637,-46.350098,-251.53634818181817,14.400223893634413,0.8153426659724166,263.80483290287026,105.51071029610466,109.23270624456929,0.0,0.21666666666666667,0.0,0.55,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.000000,
3600,3600.0,1.62544862,-1.18930356,9.1020504,0.34131050125,0.71974945,-1.118936525,64.57117842105264,-42.26058052631579,-248.78716526315796,9.322367542621583,1.3739183867753884,260.4831055791957,105.63600636686895,109.23124801006634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.000000,
3700,3700.0,0.9246507181818182,-0.824518390909091,6.335747272727272,0.5741032285714286,0.1917310457142857,-0.8739122671428572,65.97889857142857,-40.13508407142857,-246.16088142857143,6.455764821979113,1.0631155861227888,257.9908530904112,105.76130243763329,109.22978977556342,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.000000,
3800,3800.0,0.6179758533333334,-0.16139221333333334,7.567535366666666,0.16249999699999998,-0.0752990729,-0.5984802300000001,64.10933891304347,-36.841284782608696,-246.4762191304348,7.594598523083691,0.6260777863898247,257.328726612548,105.88659850839758,109.22833154106048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.000000,
3900,3900.0,-0.6617278978571428,0.6003614285714285,9.768599428571427,-0.4199327771428572,0.09585353285714286,-0.3084019257142857,64.97105285714285,-33.728897857142854,-243.62095285714287,9.809889263595442,0.5301370977548003,254.382325131006,106.01189457916188,109.22687330655754,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,67.000000,
4000,4000.0,0.7144208571428572,1.3940408142857144,10.752966857142857,-0.026745750761904764,-0.26516941714285713,0.3435908809523809,63.81808236363637,-31.526877454545456,-241.8816318181818,10.866764915511567,0.4356186816412595,252.13876782352486,106.13719064991163,109.22541509126312,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,11.000000,
4100,4100.0,1.00965879,0.35255584500000003,11.643502400000001,0.09911804199999999,0.203692628,0.24787292,61.81640488888889,-30.199856,-241.2497688888889,11.692521981892442,0.339027011881873,250.86807967992337,106.26248672066141,109.22395687596872,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.000000,
4200,4200.0,0.3102634995238095,-1.3859761095238097,13.510507095238097,0.2890719428571429,-0.059874759285714285,0.6102607404761905,58.818436,-26.681137875,-237.67566875,13.585686360490167,0.6794760708083053,246.29498598825558,106.38778279141113,109.2224986606743,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000000,
4300,4300.0,0.7375335437499999,-1.33325861875,9.963427875,0.4024227317647059,0.2762765329411765,0.5607182941176471,54.81002700000001,-26.9252012,-238.04932,10.079259706256963,0.7435097355313701,245.7586892331885,106.51307886216091,109.22104044537993,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,2.000000,
4400,4400.0,0.7424774000000001,-0.96424866,6.747116,0.4129486,0.33706665,0.32009888,52.200317,-27.749634000000004,-238.20038,6.855991721500148,0.6217746905121154,245.42684513756612,106.63837493291064,109.2195822300855,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,3.000000,
4500,4500.0,1.0789265647058823,0.600571575882353,8.43263,0.11857605,-0.09934319555555557,0.08621215777777777,48.7497968888889,-23.99953211111111,-237.70023,8.522645009375006,0.1863551042011349,243.83372305785446,106.7636710036604,109.21812401479109,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,5.000000,
4600,4600.0,0.9668480928571428,0.4657614635714286,10.780671071428573,-0.22727966,-0.014263916479999996,-0.283483884,43.967067142857154,-20.95777202857143,-237.44965,10.834175069453401,0.3652215608548247,242.3936936387209,106.88896707441015,109.21666579949671,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,6.000000,
4700,4700.0,2.23346325,-0.099346162,13.5257035,-0.14098612333333332,-0.3471984833333333,-0.15749104666666666,43.00003016666666,-16.44973716666667,-236.200715,13.709455488304165,0.4105512231680586,240.64589859586846,107.01426314515993,109.21520758420229,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,2.000000,
4800,4800.0,1.7772945944444445,-0.6737611388888889,11.04963972222222,0.019866943,0.010025024,-0.4532776,37.57476850000001,-16.049957499999998,-237.97531,11.21194674732168,0.4538235110614322,241.4628560489581,107.1395592159388,109.21374938823284,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,4.000000,
4900,4900.0,0.6382671561904762,-0.2195449123809524,7.234847952380951,-0.2873188336363636,0.003628817909090909,-0.4228723818181818,35.10383454054054,-17.189479054054054,-240.668507027027,7.266932455522393,0.5125857118805761,243.8224952403985,107.26485528671765,109.21229119226335,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.6166666666666667,0.0,0.0,0.6166666666666667,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,6.000000,
5000,5000.0,0.12716166333333334,0.46188863,5.682500233333332,-0.051377296687500004,0.043972968625,-0.08410548937500001,32.074864625,-15.375009875,-243.06850583333332,5.703342270697353,0.11025829380637986,245.6590794484736,107.39015135749649,109.2108329962939,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.0,0.6333333333333333,0.0,0.75,0.6166666666666667,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,9.000000,
5100,5100.0,0.19750976692307687,1.2704549692307692,9.533969615384617,-0.6177321223076924,-0.2904663053846154,0.2313608007692308,28.103310714285712,-12.93225942857143,-241.84276357142846,9.620567568164118,0.7208039875765482,243.8156525960256,107.51544742827535,109.20937480032444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000,
5200,5200.0,0.981378308695652,1.0441662565217391,12.165929347826085,0.07669929826086956,-0.03485903695652174,0.839438402173913,26.07510908333333,-10.912195833333335,-241.41273833333332,12.252236425600538,0.8438498855852635,243.06202156796215,107.64074349905422,109.20791660435499,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,5.000000,
5300,5300.0,1.1877964285714286,-0.14441354142857146,11.693200428571426,0.25422668,0.60124207,0.23913574,23.58292282608696,-8.895940695652174,-246.69156695652168,11.754598111118453,0.6952043826868864,247.9761953531492,107.76603956983307,109.20645840838553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000,
5400,5400.0,-0.3373108,-1.9362946,13.412582,0.2737490366666666,0.01490402258333333,0.6439475833333334,21.54527163636364,-9.163943363636363,-251.277375,13.555824256035109,0.7000133440085647,252.36612445984485,107.89133564061193,109.20500021241604,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.85,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,1.000000,
5500,5500.0,0.7605961392857142,-2.0539637571428573,10.143468714285717,0.3622426293333333,0.5334991533333333,0.4705169666666666,20.249939,-10.0796508,-255.44983,10.377418530881377,0.7985320040987813,256.4499537011898,108.0166317113908,109.20354201644659,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.85,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,11.000000,
