0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,Unnamed: 210
5400,5400.0,0.7564980728571429,-1.0583147142857143,12.829068857142856,0.17112732,0.014282227,0.6034546,31.139526,-11.189575,-245.910036,12.896005710400331,0.6274121419925038,248.1278580007641,100.1556234729942,107.09689730592072,0.4833333333333333,0.5166666666666667,0.4833333333333333,0.21666666666666667,0.5166666666666667,0.4833333333333333,0.2,0.4833333333333333,0.5333333333333333,0.5166666666666667,0.4166666666666667,0.2,0.2,0.43333333333333335,0.4166666666666667,0.0,0.43333333333333335,0.0,0.8166666666666667,0.15,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.0,0.15,0.7666666666666667,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.75,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
5500,5500.0,0.7461921044444445,-1.3837738000000002,9.889114,0.2493402817647059,0.056712430882352935,0.4985629776470589,28.71658851851852,-12.472195111111107,-248.3777651851852,10.013305747182237,0.5605790554801663,250.34597765717945,100.23511742651631,107.09597203814026,0.4833333333333333,0.5166666666666667,0.4833333333333333,0.21666666666666667,0.5166666666666667,0.4833333333333333,0.2,0.4833333333333333,0.5333333333333333,0.5166666666666667,0.4166666666666667,0.2,0.2,0.43333333333333335,0.4166666666666667,0.8333333333333334,0.43333333333333335,0.8333333333333334,0.8166666666666667,0.15,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.8666666666666667,0.15,0.7666666666666667,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.75,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
5600,5600.0,0.8346481333333333,-0.46665955,6.579923,-0.13957214666666667,-0.0006256104666666657,0.13900248,27.4497985,-10.57510375,-251.474765,6.649265237989112,0.19798393118226448,253.19007212799198,100.31461138003841,107.0950467703598,0.4833333333333333,0.5166666666666667,0.4833333333333333,0.21666666666666667,0.5166666666666667,0.4833333333333333,0.2,0.4833333333333333,0.5333333333333333,0.5166666666666667,0.4166666666666667,0.2,0.2,0.43333333333333335,0.4166666666666667,0.8333333333333334,0.43333333333333335,0.8333333333333334,0.8166666666666667,0.15,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.8666666666666667,0.15,0.7666666666666667,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.75,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
5700,5700.0,0.07688904,-0.006576538000000001,9.665649,-0.2752151525,-0.1295280475,-0.03063583325,25.012206625,-10.7063291875,-253.1435,9.665957053832033,0.3057814163308706,254.60407446759842,100.3941053335605,107.09412150257934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
5800,5800.0,1.38795164,1.14168092,10.297238199999999,-0.0593872072,0.059454348,-0.146484376,23.454978181818184,-10.622614272727274,-255.36804363636364,10.452898898264383,0.1689974058402061,256.66508898315107,100.47359928708259,107.09319623479887,0.4833333333333333,0.5166666666666667,0.4833333333333333,0.21666666666666667,0.5166666666666667,0.4833333333333333,0.2,0.4833333333333333,0.5333333333333333,0.5166666666666667,0.4166666666666667,0.2,0.2,0.43333333333333335,0.4166666666666667,0.8333333333333334,0.43333333333333335,0.8333333333333334,0.8166666666666667,0.15,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.8666666666666667,0.15,0.7666666666666667,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.75,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
5900,5900.0,1.3898651000000002,0.13804016,11.4287384,-0.009103393839999998,-0.37113037200000004,-0.155218504,21.450043,-9.82513425,-256.64977999999996,11.513986146566776,0.4026464170414029,257.73289919916385,100.55309324060472,107.09227096701841,0.4833333333333333,0.5166666666666667,0.4833333333333333,0.21666666666666667,0.5166666666666667,0.4833333333333333,0.2,0.4833333333333333,0.5333333333333333,0.5166666666666667,0.4166666666666667,0.2,0.2,0.43333333333333335,0.4166666666666667,0.8333333333333334,0.43333333333333335,0.8333333333333334,0.8166666666666667,0.15,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.8666666666666667,0.15,0.7666666666666667,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.75,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
6000,6000.0,0.93496702,-0.997778348,11.6456577,0.1274627696,0.48811036,-0.09620056199999999,19.71435557142857,-11.742292285714285,-257.9352242857143,11.72581966064637,0.5145581908328123,258.9543788383122,100.6325871941268,107.09134569923796,0.4833333333333333,0.5166666666666667,0.4833333333333333,0.21666666666666667,0.5166666666666667,0.4833333333333333,0.2,0.4833333333333333,0.5333333333333333,0.5166666666666667,0.4166666666666667,0.2,0.2,0.43333333333333335,0.4166666666666667,0.8333333333333334,0.43333333333333335,0.8333333333333334,0.8166666666666667,0.15,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.8666666666666667,0.15,0.7666666666666667,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.75,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
6100,6100.0,2.06311036,-0.54670716,8.6184234,0.2900950116666667,0.16431172333333333,-0.35616811333333337,19.34967,-13.200378,-260.69946,8.87880989905778,0.4879751492549793,261.74962875378327,100.71208114764887,107.09042043145746,0.4833333333333333,0.5166666666666667,0.4833333333333333,0.21666666666666667,0.5166666666666667,0.4833333333333333,0.2,0.4833333333333333,0.5333333333333333,0.5166666666666667,0.4166666666666667,0.2,0.2,0.43333333333333335,0.4166666666666667,0.8333333333333334,0.43333333333333335,0.8333333333333334,0.8166666666666667,0.15,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.8666666666666667,0.15,0.7666666666666667,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.75,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
6200,6200.0,0.7309845079999999,0.33962403,6.70450448,0.08182779933333334,0.038253785,-0.24874878,17.045593363636364,-16.922690454545453,-261.9678845454546,6.752836975346261,0.2649533913083481,263.0671270760501,100.79157510120424,107.0894951703293,0.4833333333333333,0.5166666666666667,0.4833333333333333,0.21666666666666667,0.5166666666666667,0.4833333333333333,0.2,0.4833333333333333,0.5333333333333333,0.5166666666666667,0.4166666666666667,0.2,0.2,0.43333333333333335,0.4166666666666667,0.8333333333333334,0.43333333333333335,0.8333333333333334,0.8166666666666667,0.15,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.8666666666666667,0.15,0.7666666666666667,0.5166666666666667,0.5333333333333333,0.7666666666666667,0.75,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
6300,6300.0,-0.05839157,0.778720855,9.108395,-0.464407348,-0.101409914,-0.17822875800000001,16.849772,-19.400024666666667,-262.39929333333333,9.14182024059834,0.507719356092511,263.65650669903215,100.8710690547596,107.08856990920114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,
