0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
2000,2000.0,0.3782891188888889,0.4654863233333333,9.439264666666666,0.018276915142857144,0.32401821959183674,-0.3660325081632653,52.49144275,-50.974443027777774,-260.7085723611111,9.458303297553867,0.4891897240415299,270.782970828526,104.00715744681656,109.25020521134138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2100,2100.0,0.7604293833333333,0.6059366833333334,8.558733916666666,-0.23153687,0.49684143,-0.38298035,53.63273589999999,-51.30813605,-260.95497,8.61379281286013,0.6686812971961787,271.30599606948,104.06980548220601,109.24947608442743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2200,2200.0,0.906234748,0.67624816,9.3965396,0.059063720800000004,0.276766966,-0.00650939924,55.200195,-48.599243,-260.24933,9.464594808458136,0.2834878665846399,270.44160499756686,104.13245351759542,109.2487469575135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2300,2300.0,0.7151824800000001,1.14120788,9.9773714,-0.12054138199999999,-0.4736023,-0.0297363276,56.05657523809525,-49.52872171428571,-260.42807523809523,10.067916155054167,0.4900345612838002,270.958101913743,104.19510155298485,109.24801783059955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2400,2400.0,0.424517824,1.56497494,10.1593324,-0.109457396,-0.26694641,0.0026550291,55.09965583333334,-48.883395,-260.0582611111111,10.287954716170033,0.2896713486486612,270.2904148962003,104.2577495883743,109.24728870368564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2500,2500.0,1.365448,1.74886168,9.713537400000002,0.064605713,-0.13858032,0.069229125,55.350604000000004,-50.120762,-261.3640942857143,9.963749572831603,0.1682332332497456,271.8228828315132,104.32039762376371,109.24655957677167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
2600,2600.0,1.35634462,0.5833526640000001,9.0431578,0.409115604,0.0933319104,0.0501617424,55.82705318181818,-50.22305563636363,-259.3704227272727,9.162964643042393,0.4236462525454099,270.0225461980594,104.38304565915314,109.24583044985776,0.5166666666666667,0.2,0.5166666666666667,0.4833333333333333,0.5333333333333333,0.4833333333333333,0.21666666666666667,0.2,0.4833333333333333,0.2,0.4833333333333333,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,948.000000,
2700,2700.0,0.8341348,0.00026375885714285605,13.186488285714288,0.02199300133333333,0.17655944666666668,0.39076232666666666,57.46376754545454,-50.14065818181818,-258.7771418181818,13.213020509683425,0.4299207454380761,269.7812515970229,104.44569369454256,109.2451013229438,0.5166666666666667,0.2,0.5166666666666667,0.4833333333333333,0.5333333333333333,0.4833333333333333,0.21666666666666667,0.2,0.4833333333333333,0.2,0.4833333333333333,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,881.000000,
2800,2800.0,0.2037735,-0.196914675,11.1153415,-0.149935912,0.145736694,0.328195188,58.56410442857143,-51.085771714285706,-257.5071071428572,11.11904116209362,0.39155736869013263,268.9789625491172,104.508341729932,109.24437219602987,0.5166666666666667,0.2,0.5166666666666667,0.4833333333333333,0.5333333333333333,0.4833333333333333,0.21666666666666667,0.2,0.4833333333333333,0.2,0.4833333333333333,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,810.000000,
2900,2900.0,0.0251647956,-0.095635988,7.73639832,0.0829345708,-0.214328004,0.34204102000000003,55.86438857142856,-50.44294142857142,-258.0429114285714,7.7370889479765275,0.4127678121753607,268.79767658456717,104.57098976532144,109.24364306911592,0.5166666666666667,0.2,0.5166666666666667,0.4833333333333333,0.5333333333333333,0.4833333333333333,0.21666666666666667,0.2,0.4833333333333333,0.2,0.4833333333333333,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,739.000000,
