,t,delta_t,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27,ap28,ap29,ap30,ap31,ap32,ap33,ap34,ap35,ap36,ap37,ap38,ap39,ap40,ap41,ap42
27,1541172678376,4239,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.6166666666666667,0.0,0.0,0.6166666666666667,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
28,1541172678393,4256,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.6166666666666667,0.0,0.0,0.6166666666666667,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
29,1541172678408,4271,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1541172678421,4284,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
31,1541172678439,4302,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
32,1541172678449,4312,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1541172678474,4337,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
34,1541172678482,4345,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1541172678502,4365,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
36,1541172678510,4373,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1541172678534,4397,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
38,1541172678551,4414,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
39,1541172678573,4436,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
40,1541172678589,4452,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
41,1541172678607,4470,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
42,1541172678624,4487,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
43,1541172678642,4505,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
44,1541172678657,4520,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
45,1541172678672,4535,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
46,1541172678683,4546,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
47,1541172678701,4564,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
48,1541172678722,4585,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
49,1541172678731,4594,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
50,1541172678746,4609,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1541172678766,4629,0.5166666666666667,0.21666666666666667,0.5333333333333333,0.55,0.5166666666666667,0.55,0.0,0.16666666666666666,0.55,0.0,0.55,0.5333333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.45,0.45,0.6666666666666666,0.45,0.6166666666666667,0.6833333333333333,0.6833333333333333,0.6166666666666667,0.7833333333333333,0.45,0.7833333333333333,0.6333333333333333,0.7833333333333333,0.75,0.6166666666666667,0.7833333333333333,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
