,t,delta_t,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27,ap28,ap29,ap30,ap31,ap32,ap33,ap34,ap35,ap36,ap37,ap38,ap39,ap40,ap41,ap42
0,1541153753173,3548,0.5166666666666667,0.2,0.5166666666666667,0.48333333333333334,0.5333333333333333,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
1,1541153753206,3581,0.5166666666666667,0.2,0.5166666666666667,0.48333333333333334,0.5333333333333333,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
2,1541153753235,3610,0.5166666666666667,0.2,0.5166666666666667,0.48333333333333334,0.5333333333333333,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
3,1541153753264,3639,0.5166666666666667,0.2,0.5166666666666667,0.48333333333333334,0.5333333333333333,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
4,1541153753299,3674,0.5166666666666667,0.2,0.5166666666666667,0.48333333333333334,0.5333333333333333,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
5,1541153753321,3696,0.0,0.2,0.0,0.48333333333333334,0.0,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
6,1541153753341,3716,0.0,0.2,0.0,0.48333333333333334,0.0,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.0,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
7,1541153753372,3747,0.5166666666666667,0.2,0.5166666666666667,0.48333333333333334,0.5333333333333333,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
8,1541153753410,3785,0.5166666666666667,0.2,0.5166666666666667,0.48333333333333334,0.5333333333333333,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
9,1541153753436,3811,0.5166666666666667,0.2,0.5166666666666667,0.48333333333333334,0.5333333333333333,0.48333333333333334,0.21666666666666667,0.2,0.48333333333333334,0.2,0.48333333333333334,0.5166666666666667,0.15,0.15,0.15,0.4166666666666667,0.43333333333333335,0.8333333333333334,0.4166666666666667,0.5166666666666667,0.8333333333333334,0.8166666666666667,0.5333333333333333,0.7666666666666667,0.43333333333333335,0.7666666666666667,0.5166666666666667,0.7666666666666667,0.8666666666666667,0.5333333333333333,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0
